title,label
"방진회, 방산수출기업 언택트 마케팅 지원 위한 온라인전시관 구축",1
"방진회, 북미 최대 지상군 방산전시회 ‘AUSA 2022’ 참가",1
"방진회, 유무인 복합체계 개발·운용방향 세미나 13일 개최",1
"방진회, 제18대 회장에 김유진 ㈜휴니드테크놀러지스 회장 재선임",1
"방진회, 창립 첫 여성 부장 탄생",1
"방진회, 한-호주 해양감시분야 방산업체 온라인 상담회 개최",1
"방추위, 국방품질 강국 실현 5대 정책 방향 확정",1
방탄복 뚫는 한국형 차세대 6.8㎜ 소총·탄약 개발 시작,1
"배재대-LIG넥스원, '미래 국방로봇' 공동연구 추진",1
"백년기업 향하는 한화, 차세대 키워드는 '우주'",1
백두정찰기 개량사업 주인공은,1
"백두정찰기 성능개량인가, 개발인가",1
"백령도 40㎞ 앞까지 왔다, 中군함 대놓고 서해 위협",1
"백신 접종한 건장한 군 장병들, 잇단 돌파감염",1
"백악관 덮친 코로나, 펜타곤까지 위협… 워싱턴 발칵",1
백악관이 기피하는 김영철 내세운 北… 수위 높인 추가도발 예고 ,1
벌떼처럼 날아다니는 ‘군집드론’,1
벌새·딱정벌레 닮은 생체모방로봇 미래전 양상 바꾼다,1
벌써부터 경쟁 치열해진 UAM 시장,1
벌컨포는 빠져라…‘레이저’ 나가신다,1
"범한퓨얼셀, IPO 대기 모드…PT 일자 '무소식'",1
"범한퓨얼셀, 황정태 대표이사 신규 선임…“전문 기술경영 체제”",1
"범현대家, 육·해·공 모두 품는다",1
"법원 ""완제품 품질 미달 운동복…군납 입찰참가 제한 정당""",1
"법원 “수리온 추락사고, 제조사에 책임 없다”…2심도 정부 패소",1
"법원, HD현대重 해군 호위함 건조사업 '불복' 가처분 기각",1
"법원, IDK의 육군협회 ‘KADEX 2024’ 개최 금지 가처분 신청 기각",1
"법원, 해병대 상륙공격헬기 '마린온' 선정 취소 소송 각하",1
"베일 벗은 한국형 전투기 KF-21, 앞으로 거칠 5가지 과제는",1
베일 속 ‘글로벌호크’…신호장비는 신형 백두정찰기가 대체한다,1
베트남에 공들이는 김승연 회장..4각 편대로 성장 가속화,1
벨 “해병대 사용 공격헬기로 바이퍼가 적합”,1
"별들이 대기업으로 대거 몰려 간 까닭은?…지난달 무궁화회의, 네이버·현대차 등 방문",1
병력 부족분 첨단무기로 보완… ‘안보 불안’ 해소 숙제,1
병력은 줄이고… 간부는 늘리고… 전투력은 높이고… 첨단 과학기술 적용으로 강한 군사력 건설 ,1
병사 대신 전방 수색 '무인차량' 2026년까지 체계개발,1
병사 월급 200만원 역풍에 장교·부사관 인기 '뚝',1
병사가 사라진 전쟁터… 이들이 나선다,1
"보수 이미지 벗는 중후장대 기업들...“사명 바꾸고, 호칭도 통합”",1
"보이는 손이어야 할까, 보이지 않는 손이어야 할까",1
보이지 않는 힘 ‘잠수함’,1
보잉 20일 CH-47 수송헬기와 V-22 오스프리 동체공장도 가동 재개,1
보잉 등 글로벌 방산기업 '창원 총출동',1
"보잉, 1분기 6천억원 적자…2년 전에는 2.4조원 흑자",1
"보잉, 코로나19로 '치누크'헬기 생산 일시 중단",1
보잉에 위협받는 ‘KAI 훈련기’···10조 딜 뺏긴 건 시작에 불과,1
보잉의 AI 무인기 '로열 윙맨',1
보잉이 개발한 무인 전투 드론 ‘로열 윙맨’ 첫 비행 성공,1
"복수연구개발, 체계개발에서 탐색개발로 적용시점 바꿔야",1
"본격 짐싸는 국방부… 지휘부·합참, 한미훈련 이후 이전",1
본말이 전도된 제안서 평가 방식이 함정사업 수주 결정 왜곡의 ‘진짜’ 주범,1
"부대는 창설, 망원경은 ‘먹통’… 軍, 위성감시체계 사업 차질",1
부릅뜬 '3000개의 눈'…몇초 만에 北장사정포 발사점 찍었다,1
부산 벡스코서 내년 2월 드론쇼코리아 개최,1
부산국제조선해양대제전,1
"부산대, '우주발사체·우주수송 교육연구센터' 개소",1
부승찬 신임 국방부 대변인 임용,1
부활한 ‘한국형 항모’…23년 만에 합참 설득한 해군,1
"북 ""전술핵공격 가상발사훈련 실시"", 군 ""북한 발표 과장... 모두 성공 아냐""",1
"북 ""정찰위성 성공적 발사""… 합참 ""세부 제원 분석 중""",1
북 감시 나선 한미 감시정찰 자산들,1
북 공개한 신형 ICBM… 짝퉁인가,1
북 레이더 찾아 자폭하는 드론 개발한다,1
북 무인기 너무 얕봤다… “생화학무기·폭탄 실어 보낼 수도”,1
북 무인기 대응 드론 2배 이상 늘린다,1
북 미사일 과소평가에 대응책 늦어졌다,1
북 미사일 대비 민·군 협력 우주영역인식전력 구축,1
"북 미사일 초기단계에는 한국 정보, 북동쪽으로 날아갈 땐 일본 정보 우위 ",1
북 발사한 미사일은 ‘초음속미사일 가능성’,1
북 신형 미사일 요격 가능한 유도탄 확보사업 추진,1
북 침투시킬 대형기동헬기는,1
북 탄도미사일 570㎞ 비행 후 동해 탄착,1
북 핵.미사일 위협 고도화와 ‘발사의 왼편’ 등 사이버전자전 전략,1
북 핵·미사일 대응 등 국방예산 57조143억 원 확정,1
"북, ‘극초음속 부정’한 우리 군 보란 듯 마하 10 미사일 발사",1
"북, ‘전술핵탄두’ 실물 전격 공개… 대남 핵위협 극대화",1
"북, 5년만에 사거리 2천㎞ 안팎 미사일 쏜듯…주일미군 사정권",1
"북, 9·19 합의 상징 도로에 ‘지뢰’…남북 육로 다 막혔다",1
"북, 다시 한반도 정조준 무기개발",1
"북, 다탄두 미사일 성공 주장…합참 “발사 실패 포장하려는 것""",1
"북, 대규모 열병식 준비 돌입… 대남용 신무기 등장 여부 관심",1
"북, 대남 확성기 2년 만에 재설치… 비방·선전 활동 집중하나",1
"북, 또 단거리 탄도미사일",1
"북, 미사일 요격체계 공개에 “침략적 의도”",1
"북, 새벽에 SRBM 기습발사…美핵잠 입항·NCG 출범 반발",1
"북, 지대공미사일 발사 도발",1
"북, 탄도미사일 발사 도발…극초음속 무기 탑재 추정",1
"북, 한미 F-35A 연합훈련 앞두고 ""전쟁 날 위험한 정세""",1
북도발 시나리오… 연락채널로 반전 노렸나,1
북한 “우주 정복”…정찰위성 발사 포장해 ICBM 쏘나,1
북한 8차 당대회 '국방력 강화'에 방점…업적 부각하며 대미압박,1
북한 8차 당대회 임박에 미군 정찰기 한반도 상공 전개,1
북한 감시할 중고도무인정찰기 사업 또 연기 ,1
북한 겨냥했나…日 '반격 장거리 미사일'에 4조 쏟아붓는다,1
북한 레이더에 안 잡히는 ‘소형 스텔스 무인기’ 전방 부대 배치,1
"북한 목선 놓친 군, 해명도 ‘오락가락’",1
북한 목함지뢰도 탐지하는 국산 신형 지뢰탐지기 배치,1
"북한 무인기 12대 보냈다는 주장에... 軍 ""우리가 탐지한 건 5대""",1
북한 무인기 대응 위한 ‘휴대용 안티드론’ 신속 도입 가로막은 ‘중복 경쟁입찰’ 전면 재검토해야,1
북한 미사일도 무력화한다… 한국군 전차 지킬 ‘슈퍼 방패’ 정체는,1
북한 발사체 낙하지점에 나타난 '중국 군함',1
"북한 보라고?···주한미군, 대전차 공격기 북마리아나제도서 훈련",1
"북한 신형 무인기 포착…”날개 폭 35m, 역대 최대 크기”",1
북한 신형 미사일 막지 못하는 해군 대함유도탄 기만체계 전면 교체 필요,1
북한 연속 도발에 한미 연합공중훈련 연장…여야도 한목소리 '강력 규탄',1
북한 이동형 탄도 미사일 저격할 신무기 '드론 미사일' 나온다,1
북한 장거리 로켓 발사 징후?…미군 미사일추적함 서해 등장,1
북한 장사정포 단숨에 파괴한다…한국군의 ‘괴물 자주포’ 성능은,1
북한 장사정포 요격 ‘한국판 아이언돔’ 개발한다,1
북한 전방 감시할 군단급 정찰무인기는,1
북한 포탄 100만 발 받고 급속히 결속 강화하는 러시아,1
"북한 해킹 대응 핵심 시설에 ""방 빼""…무슨 일이",1
"북한, SLBM 3기 탑재 가능 잠수함 건조 마쳤다",1
"북한, 나흘 만에 순항미사일 발사…이번엔 잠수함 기지 있는 신포에서",1
"북한, 이번엔 순항미사일 2발 발사… 왜",1
"북한, 정권수립 73주년 맞아 심야 열병식 개최한듯",1
북한은 왜 전투기 잡는 미사일을 속초 앞바다로 쐈나,1
북한의 ‘심야 도발’…평양 일대서 탄도미사일 2발 발사,1
북한의 대남 적대행위 노림수와 우리의 대응,1
북한이 긴장하는 스텔스의 조건,1
북한이 두려워하는 글로벌호크 2ㆍ3호기 속속 한국 도착,1
북한이 무기개발에서 앞서는 이유,1
북한이 쏜 만큼… 韓美 미사일 8발 맞대응,1
북한판 에이태큼스…비행중 궤적바꾸는 성능 과시,1
북한판 토마호크 미사일 성능은,1
북한판 토마호크 쐈나,1
북핵 대응 '3축'→'4축+α'로…안보실 3차장 설치 제안도,1
북핵 대응 ‘특임부대’ 시급하다더니… 치누크 성능개량 ‘주춤’ ,1
북핵 대응하는 전략사 창설준비단장에 진영승 합참 전략기획본부장 임명,1
"북핵 위협·병력 급감 해결할 열쇠, 국방 AI가 쥐고 있다",1
북핵·미사일 감시하는 신형 백두정찰기 추가 양산 본격화,1
"분당 4200발, 초음속 미사일 요격···항모 최후무기 국산화",1
불량피복 납품 보훈단체… 이번엔 바뀌나,1
불붙은 남북 ‘스페이스 레이스’… 승자는?,1
"불안정한 세계 정세 속, K-방산 ‘가파른 성장’",1
브라질 엠브라에르 '플라잉카' 개발에 속도…200대 판매 예약,1
블랙 호크 다운,1
"블랙이글스, 첫 참가 濠 에어쇼 ‘최우수상’",1
블랙호크 개량 vs 수리온 도입… 내달 방향 수립,1
"블룸버그 “美, 우크라에 ‘날아다니는 샷건’ 스위치블레이드 지원”",1
비대면·원격·첨단 국방으로 미래전 대비해야,1
비밀이라던 방산수출… 대선 앞두고 서로 “내 실적”,1
비밀작전 같은 우주청장 인선… 방효충·백홍열·고정환 등 거론,1
비상한다…드론산업 메카로 거듭난다…국방과학도시로,1
"비행 중 독수리와 '쾅'…F-35A, 수리비 1000억 넘어 폐기 검토",1
"뻥 뚫린 조선소 방공망…軍, 민간업체들과 머리 맞댄다",1
사거리 80km ‘천무’ 발사대로 200km 미사일 발사 성공,1
사고가 주는 교훈은 무엇인가?,1
사관학교 졸업 6년만에 전역하는 간호장교들,1
사관학교 출신 군 초급간부 전역 급증,1
사놓고 한 번도 안 쓴 '재머'…90세트 구매 괜찮나,1
사드 6년만에 정상배치,1
"사드 난리치던 중국, 전투반경 2000㎞ 무인기 한반도 인접 배치 ",1
사드 성능개량 성공과 사드 추가배치 대선공약,1
"사드, 실전 배치 14년 만에 첫 요격 성공",1
사드·패트리엇 비켜! 北미사일 솟구칠때 잡는다,1
사드보다 ‘K미사일’이 호갱에서 벗어나는 길,1
사람 태우는 드론 '호버 바이크' 우리나라도 띄운다,1
사람 하나에 무기 여럿… 방산 트렌드 된 ‘有無人 복합체계’,1
사면초가에 빠진 방산업계,1
사물지능융합기술(AIoT) 디지털 전환 산업,1
사상 처음 롯데월드 '통 대관'..대관료 10억원? 누가 빌렸나,1
사상 최대 화력격멸훈련 실시…'힘에 의한 평화'로 대북 경고,1
"사상최대 ‘57조+α’…軍예산, 되레 늘어난다",1
사우디 1조원대 한화 ‘천무’ 수입 확인…파야드 총참모장 천무부대 전격 방문,1
사우디 방위 산업,1
사우디 빈 살만 3년 5개월 만에 방한‥尹대통령과 회담 조율,1
"사우디 왕세자 만난 文 ""한국, 원전 최적 파트너""…수소협력도 강화",1
"사우디 투자부 장관 만난 정기선, 합작 조선소 등 사업 협력 방안 논의",1
사우디 해상서 싱가포르 유조선 폭발…후티반군 소행 추정,1
사우디 핵심 석유시설 피습…중동 지역 긴장 고조,1
"사우디, 미에 패트리엇 미사일 추가 공급 호소",1
사우디서 중동 최대 방산전시회… 'K-방산' 우수성 알린다,1
사이버위협 정보 공유한다,1
"사천시장·시의회 의장, 국산헬기 '수리온' 구매 호소",1
사천의 눈물,1
사표 던진 누리호 주역들… 항우연에 무슨 일이?,1
"삭감된 방사청 이전 예산 90억 원, 예산소위서 복원",1
산.학.연 중심 국방 핵심기술 연구개발,1
산·학·연 65곳 '양자기술 동맹',1
산·학·연 전문가들과 첨단 과학기술 군 적용 모색,1
"산불 진화 헬기, 야간엔 '무용'…전문 진화 인력 '부족'",1
산불진화헬기 '수리온' 안동 산불서 첫 '야간' 임무 성공 수행,1
"산업부 ""올해 상반기 중 방산 수출·혁신 성장 위한 대책 마련""",1
"산업부-국정원, 기술보호·인력유출 방지 설명회 열어",1
"산업부, 보잉 부사장 만나 항공우주방산 협력 논의",1
"산업부, 여수서 '드론+로봇' 배송 시연",1
산업부vs과기부 우주전쟁…실상은 차기 정부 ‘우주전략본부’ 쟁탈전?,1
"산업연 ""한국 방산클러스터 경쟁력, 선진국 대비 80% 이하""",1
"산업연구원 ""美 무기구매 사업서 절충교역 적극 추진해야""",1
산자부 전문지 ‘월간 통상’ 6월호 방위산업 특집 실어,1
산하 공공기관이 법령근거 없이 만든 내부규정은,1
"삼강엠앤티, 해군 최신 호위함 3,353억에 수주",1
"상륙공격헬기, 우리 기술로 만든다…제135회 방추위 결과",1
"상륙돌격장갑차 시운전 중 침수 사고 계기 ""표준 안전매뉴얼 만든다""",1
상상 속 ‘우주 청소부’가 현실로,1
상용드론의 군사용 활용,1
"상지대 군사학과, 유용원 군사전문기자 초청강연 가져",1
"새 R&D 체계 마련, 방위산업 육성 국방기술과 방위산업의 혁신 견인",1
새 관저에 ‘헬기장’ 없다?…대통령실 “국방장관의 착오” 반박,1
새 국방기술진흥연구소장에 손재홍 전 ADD 본부장 내정,1
새 방사청장에 석종건 예비역 육군 소장 유력,1
"새 안보실장 조태용 주미대사, 용산 ""바로 인수인계 거쳐""",1
새 해군참모총장 부석종 내정…‘경계 실패’ 문책성 인사 평가,1
새떼 이어 풍선에 전투기 출격...시민들은 '불안한 밤',1
새만금에 들어서는 해양 무인시스템 시험장,1
새만금에 첨단 방위산업 연구·실증단지 들어선다,1
새해 방위산업발전법 신설 시행…어떤 점이 달라지나,1
"생명연, 미래국방 기술 개발 착수...생물방어 시스템 개발한다",1
"생산성본부·방산학회, 6기 방산 최고위 입학식 개최...채우석 학회장 ""한미 RDP 합의, 방산동맹으로 발전시켜야""",1
생화학 오염 실시간 전파 기술 개발,1
"생활·의료로 발넓힌 로봇…정부 ""내년 기술개발에 1900억 투자""",1
"서면 없이 하도급 기술자료 요구···한화에어로,현대일렉트릭 '제재'",1
"서방, ‘돈바스 결전’에 전투기 등 지원강화… 러, 용병 2만 증파",1
서북도서 무인기사업 10년째 ‘진행 중’,1
서북도서·함정용 UAV 국내서 개발한다,1
"서욱 ""2026년까지 수출용 무기 개발에 약 3500억 투자""",1
"서욱 ""합동전략사령부 창설 검토…전략자산 통합 운용""",1
"서욱 ""호주 자주포 사업 韓과 계약 앞둬…방산 협력 강화""",1
"서욱 ""北 탄도미사일 사거리 600㎞""…한 달만에 분석 정정",1
서욱 국방 “부끄럽고 유감… 일벌백계할 것”,1
"서욱 국방, 노르웨이 방문해 K2 전차 수출 지원 사격",1
"서욱 국방장관 ""한미 '위대한 동맹' 업그레이드 노력""",1
서욱 국방장관 후보자 인사청문회 16일 개최…합참의장 21일,1
"서욱 국방장관, 워싱턴 도착…전작권 전환 '수정 로드맵' 논의 관심",1
"서욱 국방장관, 인도·UAE 방문…군사·방위산업 협력 논의",1
"서욱 국방장관·강은호 방사청장, UAE·인도 순방길",1
"서욱 육군총장 ""미래전장 판도 바꿀 차세대 게임체인저 개발"" ",1
서울 ADEX 35개국 집결… 세계 뻗는 K방산,1
서울 ADEX 행사 안전 ‘우리가 지킨다’,1
서울 날았던 중국 드론 택시…가짜 파문에 '화들짝',1
"서울 상공 핵폭발땐… 반경 5㎞ 직접 피해, 53만명 사상",1
서울 하늘 5시간 뻥 뚫렸는데… 기관포 100여발 쏘고도 못 맞혔다,1
서울 하늘 넘보는 '北 드론' 잡는다…실전 배치 처음,1
서울과 수도권 위협하는 북한 장사정포의 진짜 위력,1
"서울에 속속 들어서는 초고층 건물, 방공 레이더에 악영향",1
"서정덕 앞에 놓인 풍산의 숙제, '원가·비용' 관리",1
서정태 범한산업 신임 대표이사 취임,1
서해상에 추락 주한미군 조종사… 우리 공군이 구출,1
"석종건 방사청장 ""북한 위협 대비 압도적 전력 신속히 증강""",1
석종건 신임 방사청장 임명,1
선장 없는데… 맞은편 배 피하고 S자 운항 ,1
선제타격 ‘0순위’… 영변핵시설은,1
선진국 '자국 헬기 퍼스트' vs 한국 '국산 헬기 패싱'…이러면서 수출하라고?,1
성공 집착한 ‘답·정·연’ 한국… 실패·모험 없이 ‘최초의 기술’은 없다,1
성과급 ‘0’… ADD 연구원 보상체계 바꾼다,1
성능 검토 시작도 못한 차세대발사체...달 착륙도 재차 연기 위기,1
성능·안정성 향상 ‘해상감시레이더-II’ 양산 계약,1
성능개량 백두정찰기 사업 지연 불가피,1
성동조선 회생절차 졸업…한진重 등 다른 조선사는?,1
"성무안보연, '걸프전·우크라전 비교분석' 세미나 개최",1
"성일종 의원, 국회 국방위원장 선출…임기 시작",1
"성장 물꼬 튼 발사체 스타트업, 우주 전문가 영입 활발",1
"성장금융, K방위산업 확대 위한 '방산기술혁신펀드' 조성",1
성장엔진 식어가는 KAI···민수 이어 방산도 우려 '갈수록 태산',1
"성주 사드기지 상공에 무인기 출연…軍 ""대공혐의점 없음""",1
성큼 다가온 ‘드론택시’…서울 도심을 날다,1
"세계 100대 방산업체에 중국 8개, 일본 6개, 한국은 3개 업체 포함",1
세계 4강 진격한 K방산… 수출금융 지원에 발목,1
세계 4대 방산강국으로 질주… 올해 눈부신 활약 기대하라,1
세계 4대 방산수출국 도약 목표 맞춰 ‘방위사업계약법’도 속도 내나,1
세계 4대 방산수출국 도약 하려면 이것부터 조속히 추진하자!,1
"세계 5위권 진입 확실시되는 K-방산 수출, 하지만...",1
"세계 누비는 명품 무기들… K방산, 거침없이 날아오른다",1
세계 두번째 개발 6.8mm 소총… 첫 공개,1
세계 무인차량 개발 추세는,1
"세계 세 번째 자체 개발하는 '한국형 소해 헬기', MADEX에서 공개",1
세계 최강 ‘인공지능 K-전차 교전 모델’ 찾아라,1
세계 최강 美 전략무기 뒤엔 비밀 R&D 조직 '스컹크웍스' 있다,1
"세계 최고가 독일 장갑차 무더기 결함…국방장관 ""구매중단""",1
"세계 최대 군사력 美軍의 변화...""스타트업과 손잡아라"" ",1
"세계 최대 시장 잡아야 산다…K-방산, 美 시장 두드린다",1
"세계 최대 헬기 운영업체, 한화시스템 UAM 찜했다",1
세계 최대조선사 출범시킨 중국 속내는 항모와 핵잠수함 생산 ,1
세계 최첨단 지상 무기 한자리에,1
"세계로 확대되는 K방산, 기술보호 강화 시급하다",1
세계적 방산업체들 日에 거점… 亞 핵심 기지로 급부상,1
"세계최강 자부 러, 우크라서 고전 이유는…진퇴양난?",1
세계최대 무기수입국 반열 오른 이 나라...K-방산도 뻗어간다,1
"세계軍문화 엑스포, 충남 계룡에서 개막",1
"세아, 머스크의 스페이스X 파트너 된다",1
세일즈 외교 1호 '방산'…러시아 턱밑 '폴란드' 수출,1
세종 가는 중기부 대신 대전 오는 OO청…곧 결론,1
세종대왕함·울산함…군함 이름도 ‘규칙’이 있다,1
"세종연구소, LIG넥스원에 매각될 듯…""판교 R&D역량 이점""",1
셰퍼드 군견 사라지고 '로봇 군견' 시대 오나…공군 적합성 연구,1
소련 첫 개발→이스라엘 효용 입증→미 성능 개량,1
소령 계급 정년 31년 만에 45→50세 연장,1
소령 정년 45세서 50세로 연장 ‘급물살’,1
소리 없이 적 파괴하는 700원짜리 무기…'살인광선 전쟁' 온다,1
"소리없이 명중…이스라엘, 레이저 타입 ‘드론 킬러’ 공개",1
"소문만 무성하던 국산 수송기 개발, 윤곽 드러냈다",1
"소방헬기 통합 정비-운용 기지, 청주 에어로폴리스에 ‘둥지’",1
"소원수리함 된 靑게시판… ""장군이 사병 눈치 볼 판""",1
소총 들고 싸우던 탈레반…100조원 상당 미국 최신 무기 획득했다,1
소총·유탄발사기 장착 ‘드론봇’ 전투실험,1
"소통의 달인 김지찬 LIG넥스원 대표, '사람 중심' 경영철학으로 지속가능한 성장기반 다져",1
소프트웨어 기반 국방 연구개발 가능하려면 ‘방산 클라우드 도입’ 시급히 추진해야,1
소행성 아포피스 탐사선 독자 개발 가닥,1
소형 위성 모사체 저궤도 투입 기술 2024년까지 개발,1
소형무장헬기 세계 일곱번째 양산 나선다,1
"소형무장헬기(LAH), 잠정 전투용 적합 판정",1
소형발사체,1
소형발사체 개발 기업 뭉쳤다,1
소형화·고출력 이뤄지면 ‘차세대 게임체인저’ 주목,1
속도 내는 K제로 트러스트…가이드라인 '사전작업' 착수,1
손재일 한화에어로스페이스 대표 K방산 수출 선봉장…항공우주까지 넘본다,1
"손재일 한화에어로스페이스 사장, 신임 우주기술진흥협회장 내정",1
"손재홍 국기연 소장 ""소요 확정 체계 적용 첨단기술 개발... K방산 지원 중점""",1
손재홍 국방기술진흥연구소장 취임,1
솟구쳐 오른 한국형 사드… 200㎞ 밖 적 미사일 명중,1
"송갑석 의원, '해양 강군으로 도약 위한 정책 토론회' 개최",1
송도서 만나는 드론·UAM 산업 '총망라',1
수단 교민 철수지원 군 수송기 현지 도착,1
수리온 RTC 획득…민수헬기 안전성 입증,1
수리온 소송 완승…KAI '방산비리' 오명 벗긴 태평양,1
수리온 헬기 또 이상징후… 軍 운항 전면중지 ,1
"수리온·LAH, 두바이에어쇼 전시·시범비행",1
"수리온·마리온, 독일제 미사일 방어시스템 탑재",1
수소 파워팩 드론 구매…올 11월 군 시범 운용 계획,1
"수송기 만든 경험 없는 한국·UAE ""공동개발"" 도전 시발점",1
수십년 걸리는 무기사업…복잡하고 경직된 구조 바뀔까,1
수은법 가로막은 국회,1
수입 의존 국방반도체 국내 공급망 확보 나선다,1
"수입 의존하던 잠수함 항해 레이더 부품, 국산화 추진",1
"수조 원대 '비궁' 핵심 기술, UAE로 흘러갔나?",1
수주잔고 6兆 'LIG넥스원'… 턴어라운드 청신호,1
수중 로봇ㆍ물류 로봇 '세계적인 석학' 인천에 모인다,1
수중 소음 잡아 글로벌 군함시장 잡는다…한화오션 기술개발 산실,1
"수중 자율 로봇ㆍ드론,바다물 온도차에서 에너지 얻는다",1
수중·수압·수온도 문제없다… 미래 무인체계 ‘성큼’,1
수직이착륙 개인항공기 내년 초도 비행,1
수직이착륙하고 자율비행…새 교통수단 UAM이 온다,1
"수출 모멘텀 장착 'K 방산' 고공행진...설비투자, 채용도 확대",1
"수출 방산업체 세제 혜택, 글로벌 경쟁력 높인다",1
"수출금융에 발목 잡힌 K-방산…""국회, 수은법 개정안 처리 시급""",1
수출대상국이 요구하는 새로운 방산수출 방식에 부합된 방산지원제도 시급히 마련해야,1
수출로 경기침체 이겨낸 K-방산 '실적잔치' 시작됐다,1
수출용 무기체계 개발 품목 규격화 지원 방안 추진,1
수출입 허가제 일원화로 방산 4대 강국 도약 나선다,1
수출제한품목 ‘고전압 전력반도체’ 국산화 성공,1
수출형 장갑차 ‘타이곤’ 직접 타보니,1
순수 국내 기술 개발 ‘항공관제레이다’ 전력화 성공적 마무리,1
순수 국내기술 미니 이지스함…첫 한국형 '신의 방패' ,1
순수 국산 `중어뢰-Ⅱ`…LIG넥스원 양산계약,1
순직 조종사,1
"순천시, 우주발사체 단 조립장 올해 착공",1
"순항미사일 쏜 북, 바이든 떠보기?…한·미는 '무시 전략'?",1
"순항미사일에 美 꿈쩍않자…北, 나흘만에 도발 수위 높였다",1
숲·나무 동시에 보는 ‘싱크탱크’,1
스마트 국방 ICT 산업박람회 31일 개막 ,1
스마트 원격무기 장착 무인차량 등 ‘언택트 무기체계’ 개발 경쟁 본격화,1
스마트폰으로 실시간 전투 현장을 한눈에,1
스스로 항해해 북한 잠수함 잡는다‥무인잠수정 시험 단독 공개,1
"스웨덴, 우크라에 장갑차·자주포 지원키로‥덴마크도 지원 예정",1
스타트업 발굴·신사업 추진… 방산업계 정관변경 잇따라,1
스텔스 ‘띄워라VS 막아라’… 창과 방패의 싸움,1
스텔스 무인기 ‘가오리-X’ 연내 개발…드론작전사령부령 공포,1
스텔스 무인기 개발 나선 대한항공,1
스텔스 무인기·수소 군용차…'K신무기 大戰',1
스텔스 전투기 탐지·추적 가능 레이더 기술 국내서 독자 개발,1
스텔스 킬러가 불붙인 양자 무기 개발 경쟁 ,1
스텔스기 잡는 ‘만능 레이더’ 2024년 호위함에 장착한다,1
"스틸웰 “美, 방위비 분담금 구체적 액수 이미 한국에 제시” ",1
"스페이스X 키운 ‘NASA 방식’ 차용…과기부, 소형발사체 확보 ‘스타트’",1
"스페이스X, 재활용 로켓 발사 기록 또 경신…10번째 성공",1
승급 심사자료 변조 직원 승진… `공정성 논란` 쏘아올린 항우연,1
승승장구 韓 …45조원 '軍 로봇 시장'도 적극 개발,1
시누이 ‘방산관련 정부기관’만 늘었다,1
시누크 헬기 CH-47D 대체 기종은 CH-47F,1
"시설 낡고 청년 이탈…'반백년' 창원산단, 4조 투입 확 바꾼다",1
"시속 450km, 아파치보다 빠른 헬기 만든다",1
"시속 6100㎞…비행 중에도 궤도 수정, '한국형 극초음속 미사일' 내년 시험발사",1
시스템 운용능력 없이 국방부 용역 뛰어든 업체···법원 “입찰제한 적법”,1
시험평가 비용 업체 부담과 지나친 저가 경쟁 유도하는 국내구매사업 개선방안 마련 시급,1
시험평가 제도개선 성공하려면 업체 의견 반영할 통로 만들고 합참의 전문성도 강화해야,1
"신개념 무기체계, 산·학·연 아이디어 모은다",1
신기루로 전락한 '명품 무기'…'토마호크 전략' 필요한 때,1
신기술 발전한 해외 정책 동향은 어떨까,1
신기술 적용하려면 ‘시제품 개발’ 활성화하는 제도 만들어야,1
"신냉전 시대 더 중요해진 자강안보, 밀리테크에 답있다",1
신년 특별 인터뷰 엄동환 방위사업청장 ,1
신범철 국방부 차관 “강한 국방력·방위산업은 우리 안보의 중추”,1
신범철 차관 “국민 안보 불안감 느끼지 않도록 하겠다”,1
"신범철 차관, “FS 연합연습 반발 북 무력 시위는 계산된 과잉반응”",1
신변 이상설까지 나온 김정은의 이상한 잠행은 왜?,1
신상범 제25대 국방기술품질원장 취임,1
신속대응사단용 70mm 다연장 로켓포 도입 검토 논란,1
신속도입 한다던 다목적무인차… 軍·방사청 주파수 ‘핑퐁’에 납기 지연,1
신속시범사업 제도발전 모색,1
신속시범획득 사업제도로 민간 신기술 적용 드론 도입,1
신속시범획득사업 첫 성과…수직 이착륙 드론 전력화,1
신속하지도 않고 기술력 보유한 중소기업에 불리한 신속시범사업,1
"신원식 “경항모 NO, 핵잠 OK”",1
신원식 국방부 장관 “첨단 과학기술 기반 힘에 의한 평화 적극 구현”,1
"신원식 국방부 장관, 연이은 北도발에… ""선 응징 후 보고하라""",1
신원식 후보자 인사청문회 27일 개최,1
"신원식, 내달 방산 CEO들과 상견례… ""'K방산' 수출 지원 논의""",1
"신원식, 드론작전사령부 방문…압도적 응징태세 강조",1
"신원식, 사우디 국방 정무차관과 방산 현안 등 의견 교환",1
신임 ADD소장에 이건완 전 공군작전사령관…29일 임명,1
신임 국방과학연구소장에 ‘미사일 전문가’ 박종승,1
신임 국방차관에 김선호 전 수방사령관 유력…19일 이취임식 예정,1
신임 방사청장 “HD현대중공업 결과 따라 후속 조치”,1
신임 방사청장에 방위사업 전문가 엄동환 발탁,1
"신재원 현대차 UAM 사업부 사장 ""물류·여객용 UAM 동시 개발···제트엔진급 항공혁명 준비""",1
신재원 현대차 사장 “전기차 다음은 AAM…대중화 시대 도래할 것”,1
"신한은행, ‘방위산업 수출 프로젝트’ 3조원 금융지원",1
"신현우 한화에어로 사장 ""발사체 개발 완전 독립해야""",1
"신현우 한화에어로스페이스 우주로, 김동관 승계 길 닦아",1
